task_no,administration_option,administration_cost,administration_quality,material_option,material_cost,material_quality,equipment_option,equipment_cost,equipment_quality,volume,labor_cost,work_day,day_hour,e,duration
12,Option3,150,1,Option2,11200,0.85,Option1,784,0.8,2.8,800,7,8,0.75,3.733333333
12,Option3,150,1,Option2,11200,0.85,Option1,784,0.8,2.8,800,7,9,0.7,3.555555556
12,Option3,150,1,Option2,11200,0.85,Option1,784,0.8,2.8,800,7,10,0.65,3.446153846
12,Option3,150,1,Option2,11200,0.85,Option1,784,0.8,2.8,800,7,11,0.6,3.393939394
12,Option3,150,1,Option2,11200,0.85,Option1,784,0.8,2.8,800,7,12,0.55,3.393939394
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,5,8,1,2.8
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,5,9,0.9,2.765432099
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,5,10,0.85,2.635294118
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,5,11,0.65,3.132867133
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,5,12,0.6,3.111111111
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,6,8,0.9,3.111111111
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,6,9,0.85,2.928104575
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,6,10,0.8,2.8
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,6,11,0.65,3.132867133
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,6,12,0.6,3.111111111
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,7,8,0.75,3.733333333
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,7,9,0.7,3.555555556
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,7,10,0.65,3.446153846
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,7,11,0.6,3.393939394
12,Option3,150,1,Option2,11200,0.85,Option2,666.4,0.9,2.8,800,7,12,0.55,3.393939394
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,5,8,1,2.8
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,5,9,0.9,2.765432099
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,5,10,0.85,2.635294118
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,5,11,0.65,3.132867133
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,5,12,0.6,3.111111111
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,6,8,0.9,3.111111111
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,6,9,0.85,2.928104575
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,6,10,0.8,2.8
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,6,11,0.65,3.132867133
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,6,12,0.6,3.111111111
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,7,8,0.75,3.733333333
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,7,9,0.7,3.555555556
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,7,10,0.65,3.446153846
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,7,11,0.6,3.393939394
12,Option3,150,1,Option2,11200,0.85,Option3,588,1,2.8,800,7,12,0.55,3.393939394
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,5,8,1,2.8
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,5,9,0.9,2.765432099
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,5,10,0.85,2.635294118
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,5,11,0.65,3.132867133
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,5,12,0.6,3.111111111
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,6,8,0.9,3.111111111
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,6,9,0.85,2.928104575
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,6,10,0.8,2.8
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,6,11,0.65,3.132867133
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,6,12,0.6,3.111111111
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,7,8,0.75,3.733333333
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,7,9,0.7,3.555555556
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,7,10,0.65,3.446153846
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,7,11,0.6,3.393939394
12,Option3,150,1,Option3,12600,1,Option1,784,0.8,2.8,800,7,12,0.55,3.393939394
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,5,8,1,2.8
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,5,9,0.9,2.765432099
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,5,10,0.85,2.635294118
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,5,11,0.65,3.132867133
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,5,12,0.6,3.111111111
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,6,8,0.9,3.111111111
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,6,9,0.85,2.928104575
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,6,10,0.8,2.8
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,6,11,0.65,3.132867133
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,6,12,0.6,3.111111111
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,7,8,0.75,3.733333333
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,7,9,0.7,3.555555556
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,7,10,0.65,3.446153846
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,7,11,0.6,3.393939394
12,Option3,150,1,Option3,12600,1,Option2,666.4,0.9,2.8,800,7,12,0.55,3.393939394
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,5,8,1,2.8
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,5,9,0.9,2.765432099
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,5,10,0.85,2.635294118
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,5,11,0.65,3.132867133
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,5,12,0.6,3.111111111
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,6,8,0.9,3.111111111
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,6,9,0.85,2.928104575
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,6,10,0.8,2.8
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,6,11,0.65,3.132867133
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,6,12,0.6,3.111111111
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,7,8,0.75,3.733333333
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,7,9,0.7,3.555555556
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,7,10,0.65,3.446153846
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,7,11,0.6,3.393939394
12,Option3,150,1,Option3,12600,1,Option3,588,1,2.8,800,7,12,0.55,3.393939394
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option1,15050,0.7,Option3,903,1,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option2,17200,0.85,Option2,986.5,0.95,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option2,17200,0.85,Option3,903,1,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option3,19350,1,Option1,1105.7,0.9,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option3,19350,1,Option2,986.5,0.95,5.1,100,7,12,0.55,6.181818182
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,5,8,1,5.1
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,5,9,0.9,5.037037037
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,5,10,0.85,4.8
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,5,11,0.65,5.706293706
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,5,12,0.6,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,6,8,0.9,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,6,9,0.85,5.333333333
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,6,10,0.8,5.1
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,6,11,0.65,5.706293706
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,6,12,0.6,5.666666667
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,7,8,0.75,6.8
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,7,9,0.7,6.476190476
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,7,10,0.65,6.276923077
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,7,11,0.6,6.181818182
13,Option1,90,0.7,Option3,19350,1,Option3,903,1,5.1,100,7,12,0.55,6.181818182
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,8,1,5.1
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,9,0.9,5.037037037
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,10,0.85,4.8
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,11,0.65,5.706293706
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,5,12,0.6,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,8,0.9,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,9,0.85,5.333333333
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,10,0.8,5.1
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,11,0.65,5.706293706
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,6,12,0.6,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,8,0.75,6.8
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,9,0.7,6.476190476
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,10,0.65,6.276923077
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,11,0.6,6.181818182
13,Option2,120,0.85,Option1,15050,0.7,Option1,1105.7,0.9,5.1,100,7,12,0.55,6.181818182
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,8,1,5.1
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,9,0.9,5.037037037
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,10,0.85,4.8
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,11,0.65,5.706293706
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,5,12,0.6,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,8,0.9,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,9,0.85,5.333333333
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,10,0.8,5.1
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,11,0.65,5.706293706
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,6,12,0.6,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,8,0.75,6.8
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,9,0.7,6.476190476
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,10,0.65,6.276923077
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,11,0.6,6.181818182
13,Option2,120,0.85,Option1,15050,0.7,Option2,986.5,0.95,5.1,100,7,12,0.55,6.181818182
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,5,8,1,5.1
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,5,9,0.9,5.037037037
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,5,10,0.85,4.8
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,5,11,0.65,5.706293706
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,5,12,0.6,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,6,8,0.9,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,6,9,0.85,5.333333333
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,6,10,0.8,5.1
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,6,11,0.65,5.706293706
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,6,12,0.6,5.666666667
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,7,8,0.75,6.8
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,7,9,0.7,6.476190476
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,7,10,0.65,6.276923077
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,7,11,0.6,6.181818182
13,Option2,120,0.85,Option1,15050,0.7,Option3,903,1,5.1,100,7,12,0.55,6.181818182
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,8,1,5.1
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,9,0.9,5.037037037
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,10,0.85,4.8
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,11,0.65,5.706293706
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,5,12,0.6,5.666666667
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,8,0.9,5.666666667
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,9,0.85,5.333333333
13,Option2,120,0.85,Option2,17200,0.85,Option1,1105.7,0.9,5.1,100,6,10,0.8,5.1
